Dataset_No,Pair_Index,Starting_City_Agent1,Starting_City_Agent2,Agent1_Path,Agent2_Path,Agent1_Benefit,Agent2_Benefit,Agent1_Cost,Agent2_Cost,Agent1_Payoff,Agent2_Payoff,Total_Benefit,Total_Payoff,Average_Payoff,Agent1_City_Count,Agent2_City_Count,Agent1_Timestamps,Agent2_Timestamps
1,349,19,7,"19, 1, 2, 3, 4, 5, 6, 9,10,11,13,18,20","7, 8,12,14,15,16,17",1950,1050,145.494,56.92,1804.506,993.08,3000,2797.586,1398.793,13,7,"0,95,192,245,312,354,388,418,485.1,544.7,582.9,606.3,695.07,727.47","0,60,84,107,155,229.8,256.6,284.6"
1,350,19,8,"19, 2, 3, 9,10,11,13,14,15,20","8, 1, 4, 5, 6, 7,12,16,17,18",1500,1500,94.266,67.86,1405.734,1432.14,3000,2837.874,1418.937,10,10,"0,30,83,140,207.1,266.7,304.9,373.9,421.9,438.93,471.33","0,33,54,96,130,147,192,214.4,241.2,267.3,339.3"
1,351,19,9,"19, 1, 2, 3, 4, 5, 6, 7, 8,12,14,15,16,17,20","9,10,11,13,18",2250,750,152.114,41.46,2097.886,708.54,3000,2806.426,1403.213,15,5,"0,95,192,245,312,354,388,405,465,489,512,560,634.8,661.6,728.17,760.57","0,67.1,126.7,164.9,188.3,207.3"
1,352,19,10,"19, 2, 3, 5, 6, 7, 9,11,13,14,15,20","10, 1, 4, 8,12,16,17,18",1800,1200,90.426,67.74,1709.574,1132.26,3000,2841.834,1420.917,12,8,"0,30,83,134,168,185,227,247.5,285.7,354.7,402.7,419.73,452.13","0,85,106,160,184,206.4,233.2,259.3,338.7"
1,353,19,11,"19, 2, 3, 8,12,14,15,16,17,20","11, 1, 4, 5, 6, 7, 9,10,13,18",1500,1500,84.114,91.24,1415.886,1408.76,3000,2824.646,1412.323,10,10,"0,30,83,125,149,172,220,294.8,321.6,388.17,420.57","0,78,99,141,175,192,234,301.1,393.1,416.5,456.2"
1,354,19,12,"19, 1, 4, 5, 9,10,11,13,14,15,20","12, 2, 3, 6, 7, 8,16,17,18",1650,1350,100.266,79,1549.734,1271,3000,2820.734,1410.367,11,9,"0,95,116,158,170,237.1,296.7,334.9,403.9,451.9,468.93,501.33","0,80,133,171,188,248,294.1,320.9,347,395"
1,355,19,13,"19, 2, 3, 6, 7, 8,12,14,15,20","13, 1, 4, 5, 9,10,11,16,17,18",1500,1500,68.486,79.92,1431.514,1420.08,3000,2851.594,1425.797,10,10,"0,30,83,121,138,198,222,245,293,310.03,342.43","0,71,92,134,146,213.1,272.7,323.3,350.1,376.2,399.6"
1,356,19,14,"19, 2, 3, 6, 7, 8,12,15,20","14, 1, 4, 5, 9,10,11,13,16,17,18",1350,1650,66.286,86.8,1283.714,1563.2,3000,2846.914,1423.457,9,11,"0,30,83,121,138,198,222,282,299.03,331.43","0,43,64,106,118,185.1,244.7,282.9,332.1,358.9,385,434"
1,357,19,15,"19, 2, 3, 6, 7, 8,12,16,17,18","15, 1, 4, 5, 9,10,11,13,14,20",1500,1500,76.86,89.298,1423.14,1410.702,3000,2833.842,1416.921,10,10,"0,30,83,121,138,198,222,244.4,271.2,297.3,384.3","0,79,100,142,154,221.1,280.7,318.9,387.9,429.49,446.49"
1,358,19,16,"19, 2, 3, 8,12,14,15,17,18,20","16, 1, 4, 5, 6, 7, 9,10,11,13",1500,1500,89.014,79.62,1410.986,1420.38,3000,2831.366,1415.683,10,10,"0,30,83,125,149,172,220,297.8,323.9,412.67,445.07","0,28,49,91,125,142,184,251.1,310.7,348.9,398.1"
1,359,19,17,"19, 2, 3, 4, 5, 7,10,12,14,15,20","17, 1, 6, 8, 9,11,13,16,18",1650,1350,89.086,134.4,1560.914,1215.6,3000,2776.514,1388.257,11,9,"0,30,83,150,192,233,260,325,348,396,413.03,445.43","0,55,125,199,277,297.5,335.7,384.9,645.9,672"
1,360,19,18,"19, 2, 3, 5, 6, 7,10,12,14,15,20","18, 1, 4, 8, 9,11,13,16,17",1650,1350,79.486,72.36,1570.514,1277.64,3000,2848.154,1424.077,11,9,"0,30,83,134,168,185,212,277,300,348,365.03,397.43","0,48,69,123,201,221.5,259.7,308.9,335.7,361.8"
1,361,19,20,"19, 2, 6, 7, 8,10,12,16,17,18","20, 1, 3, 4, 5, 9,11,13,14,15",1500,1500,87.16,89.546,1412.84,1410.454,3000,2823.294,1411.647,10,10,"0,30,59,76,136,208.5,273.5,295.9,322.7,348.8,435.8","0,79,134,201,243,255,275.5,313.7,382.7,430.7,447.73"
1,362,20,1,"20, 2, 3, 8, 9,11,13,14,15,19","1, 4, 5, 6, 7,10,12,16,17,18",1500,1500,97.658,65.86,1402.342,1434.14,3000,2836.482,1418.241,10,10,"0,58,111,153,231,251.5,289.7,358.7,406.7,455.9,488.29","0,21,63,97,114,141,206,228.4,255.2,281.3,329.3"
1,363,20,2,"20, 1, 4, 5, 6, 7,10,11,13,14,15","2, 3, 8, 9,12,16,17,18,19",1650,1350,90.366,84.06,1559.634,1265.94,3000,2825.574,1412.787,11,9,"0,79,100,142,176,193,220,279.6,317.8,386.8,434.8,451.83","0,53,95,173,228,250.4,277.2,303.3,390.3,420.3"
1,364,20,3,"20, 1, 2, 6, 7, 8,12,16,17,18,19","3, 4, 5, 9,10,11,13,14,15",1650,1350,100.138,87.78,1549.862,1262.22,3000,2812.082,1406.041,11,9,"0,79,176,205,222,282,306,328.4,355.2,381.3,468.3,500.69","0,67,109,121,188.1,247.7,285.9,354.9,402.9,438.9"
1,365,20,4,"20, 1, 2, 3, 6, 7, 8,12,14,15,16,17,19","4, 5, 9,10,11,13,18",1950,1050,126.818,55.86,1823.182,994.14,3000,2817.322,1408.661,13,7,"0,79,176,229,267,284,344,368,391,439,513.8,540.6,601.7,634.09","0,42,54,121.1,180.7,218.9,242.3,279.3"
1,366,20,5,"20, 1, 2, 3, 4, 8, 9,11,13,15,19","5, 6, 7,10,12,14,16,17,18",1650,1350,137.058,51.68,1512.942,1298.32,3000,2811.262,1405.631,11,9,"0,79,176,229,296,350,428,448.5,486.7,603.7,652.9,685.29","0,34,51,78,143,166,193.5,220.3,246.4,258.4"
1,367,20,6,"20, 1, 2, 3, 4, 5, 9,11,13,14,15,19","6, 7, 8,10,12,16,17,18",1800,1200,121.458,67.16,1678.542,1132.84,3000,2811.382,1405.691,12,8,"0,79,176,229,296,338,350,370.5,408.7,477.7,525.7,574.9,607.29","0,17,77,149.5,214.5,236.9,263.7,289.8,335.8"
1,368,20,7,"20, 1, 2, 3, 4, 5, 6, 9,10,11,13,18,19","7, 8,12,14,15,16,17",1950,1050,141.938,56.92,1808.062,993.08,3000,2801.142,1400.571,13,7,"0,79,176,229,296,338,372,402,469.1,528.7,566.9,590.3,677.3,709.69","0,60,84,107,155,229.8,256.6,284.6"
1,369,20,8,"20, 1, 4, 5, 9,12,14,15","8, 2, 3, 6, 7,10,11,13,16,17,18,19",1200,1800,59.406,119.78,1140.594,1680.22,3000,2820.814,1410.407,8,12,"0,79,100,142,154,209,232,280,297.03","0,95,148,186,203,230,289.6,327.8,377,403.8,429.9,516.9,598.9"
1,370,20,9,"20, 2, 3, 6, 7, 8,12,14,15,19","9, 1, 4, 5,10,11,13,16,17,18",1500,1500,80.518,82.08,1419.482,1417.92,3000,2837.402,1418.701,10,10,"0,58,111,149,166,226,250,273,321,370.2,402.59","0,61,82,124,191.5,251.1,289.3,338.5,365.3,391.4,410.4"
1,371,20,10,"20, 2, 3, 8, 9,11,13,14,15,19","10, 1, 4, 5, 6, 7,12,16,17,18",1500,1500,97.658,79.74,1402.342,1420.26,3000,2822.602,1411.301,10,10,"0,58,111,153,231,251.5,289.7,358.7,406.7,455.9,488.29","0,85,106,148,182,199,244,266.4,293.2,319.3,398.7"
1,372,20,11,"20, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,12,14,15,19","11,13,16,17,18",2250,750,162.338,36,2087.662,714,3000,2801.662,1400.831,15,5,"0,79,176,229,296,338,372,389,449,527,594.1,659.1,682.1,730.1,779.3,811.69","0,38.2,87.4,114.2,140.3,180"
1,373,20,12,"20, 2, 3, 8, 9,11,13,14,15,19","12, 1, 4, 5, 6, 7,10,16,17,18",1500,1500,97.658,65.88,1402.342,1434.12,3000,2836.462,1418.231,10,10,"0,58,111,153,231,251.5,289.7,358.7,406.7,455.9,488.29","0,21,42,84,118,135,162,228.5,255.3,281.4,329.4"
1,374,20,13,"20, 2, 3, 8,12,14,15,19","13, 1, 4, 5, 6, 7, 9,10,11,16,17,18",1200,1800,65.918,96.12,1134.082,1703.88,3000,2837.962,1418.981,8,12,"0,58,111,153,177,200,248,297.2,329.59","0,71,92,134,168,185,227,294.1,353.7,404.3,431.1,457.2,480.6"
1,375,20,14,"20, 2, 3, 8,10,12,15,19","14, 1, 4, 5, 6, 7, 9,11,13,16,17,18",1200,1800,86.418,81.76,1113.582,1718.24,3000,2831.822,1415.911,8,12,"0,58,111,153,225.5,290.5,350.5,399.7,432.09","0,43,64,106,140,157,199,219.5,257.7,306.9,333.7,359.8,408.8"
1,376,20,15,"20, 1, 4, 8, 9,11,13,16,17,18","15, 2, 3, 5, 6, 7,10,12,14,19",1500,1500,96.314,89.28,1403.686,1410.72,3000,2814.406,1407.203,10,10,"0,79,100,154,232,252.5,290.7,339.9,366.7,392.8,481.57","0,75,128,179,213,230,257,322,345,397.4,446.4"
1,377,20,16,"20, 2, 3, 5, 6, 7, 9,10,11,13,14,15,19","16, 1, 4, 8,12,17,18",1950,1050,123.698,44.64,1826.302,1005.36,3000,2831.662,1415.831,13,7,"0,58,111,162,196,213,255,322.1,381.7,419.9,488.9,536.9,586.1,618.49","0,28,49,103,127,171,197.1,223.2"
1,378,20,17,"20, 2, 3, 8,10,12,14,15,19","17, 1, 4, 5, 6, 7, 9,11,13,16,18",1350,1650,88.618,121.2,1261.382,1528.8,3000,2790.182,1395.091,9,11,"0,58,111,153,225.5,290.5,313.5,361.5,410.7,443.09","0,55,76,118,152,169,211,231.5,269.7,318.9,579.9,606"
1,379,20,18,"20, 2, 3, 5, 6, 7, 9,10,11,13,14,15,19","18, 1, 4, 8,12,16,17",1950,1050,123.698,44.46,1826.302,1005.54,3000,2831.842,1415.921,13,7,"0,58,111,162,196,213,255,322.1,381.7,419.9,488.9,536.9,586.1,618.49","0,48,69,123,147,169.4,196.2,222.3"
1,380,20,19,"20, 1, 4, 5, 9,12,14,15","19, 2, 3, 6, 7, 8,10,11,13,16,17,18",1200,1800,59.406,111.48,1140.594,1688.52,3000,2829.114,1414.557,8,12,"0,79,100,142,154,209,232,280,297.03","0,30,83,121,138,198,270.5,330.1,368.3,417.5,444.3,470.4,557.4"
